"Product URL","Product Title","Keyword","sku","Product ID","Sponsored Rank","Organic Rank","Is Top 24 Advertised"
"https://www.ebay.com.au/itm/186704227004","Stelive Ergonomic Back Cushion Lumbar Support Cushion Memory Foam Support Pillow","lumbar support pillow","SLSC450301","186704227004","P1 - 10 / 70","P3 - 10 / 62","Yes"
"https://www.ebay.com.au/itm/186704227004","Stelive Ergonomic Back Cushion Lumbar Support Cushion Memory Foam Support Pillow","back support cushion","SLSC450301","186704227004","P1 - 9 / 70","P3 - 5 / 62","Yes"
"https://www.ebay.com.au/itm/186704227004","Stelive Ergonomic Back Cushion Lumbar Support Cushion Memory Foam Support Pillow","back support pillow","SLSC450301","186704227004","P1 - 1 / 70","No","Yes"
"https://www.ebay.com.au/itm/186704227004","Stelive Ergonomic Back Cushion Lumbar Support Cushion Memory Foam Support Pillow","ergonomic back cushion","SLSC450301","186704227004","P1 - 9 / 70","P2 - 58 / 62","Yes"
"https://www.ebay.com.au/itm/186704217410","Stelive Memory Foam Seat Cushion Butt Support Pillow Coccyx Cushion (Blue, Grey)","butt support pillow","SLFC460300","186704217410","P1 - 9 / 68","P1 - 1 / 68","Yes"
"https://www.ebay.com.au/itm/186704217410","No","car seat cushion","SLFC460300","186704217410","No","No","No"
"https://www.ebay.com.au/itm/186704217410","Stelive Memory Foam Seat Cushion Butt Support Pillow Coccyx Cushion (Blue, Grey)","foam seat cushion","SLFC460300","186704217410","P1 - 2 / 70","No","Yes"
"https://www.ebay.com.au/itm/186704217410","Stelive Memory Foam Seat Cushion Butt Support Pillow Coccyx Cushion (Blue, Grey)","memory foam seat","SLFC460300","186704217410","P1 - 1 / 70","No","Yes"
"https://www.ebay.com.au/itm/186704217410","Stelive Memory Foam Seat Cushion Butt Support Pillow Coccyx Cushion (Blue, Grey)","memory foam cushion","SLFC460300","186704217410","P1 - 1 / 70","No","Yes"
"https://www.ebay.com.au/itm/186704217410","Stelive Memory Foam Seat Cushion Butt Support Pillow Coccyx Cushion (Blue, Grey)","memory foam seat cushion","SLFC460300","186704217410","P1 - 2 / 70","No","Yes"
"https://www.ebay.com.au/itm/186704217410","No","foam seat pad","SLFC460300","186704217410","No","No","No"
"https://www.ebay.com.au/itm/186704217410","Stelive Memory Foam Seat Cushion Butt Support Pillow Coccyx Cushion (Blue, Grey)","car seat cushion memory foam","SLFC460300","186704217410","P1 - 1 / 70","No","Yes"
"https://www.ebay.com.au/itm/186704217410","Stelive Memory Foam Seat Cushion Butt Support Pillow Coccyx Cushion (Blue, Grey)","butt pillow","SLFC460300","186704217410","P1 - 9 / 70","P1 - 1 / 70","Yes"
"https://www.ebay.com.au/itm/186621342953","MasterSpec 5-Tier Garage Shelf 1500x700x300mm Warehouse Rack Storage Rack","warehouse rack","MSSU150092","186621342953","P1 - 2 / 70","No","Yes"
"https://www.ebay.com.au/itm/186621342953","No","pallet racking","MSSU150092","186621342953","No","No","No"
"https://www.ebay.com.au/itm/186621342953","No","garage shelving","MSSU150092","186621342953","No","No","No"
"https://www.ebay.com.au/itm/186621342953","MasterSpec 5-Tier Garage Shelf 1500x700x300mm Warehouse Rack Storage Rack","garage shelf","MSSU150092","186621342953","P1 - 70 / 73","No","No"
"https://www.ebay.com.au/itm/186621342953","No","garage shelving","MSSU150092","186621342953","No","No","No"
"https://www.ebay.com.au/itm/186557919534","Stelive 8 Tier Dual Sided Pan Rack Pot Pan Organizer Adjustable Pot Organizer","hanging pot rack","SLPR8TR111","186557919534","P1 - 1 / 70","No","Yes"
"https://www.ebay.com.au/itm/186557919534","Stelive 8 Tier Dual Sided Pan Rack Pot Pan Organizer Adjustable Pot Organizer","pot and pan organizer","SLPR8TR111","186557919534","P1 - 4 / 70","No","Yes"
"https://www.ebay.com.au/itm/186557919534","Stelive 8 Tier Dual Sided Pan Rack Pot Pan Organizer Adjustable Pot Organizer","pan organizer","SLPR8TR111","186557919534","P1 - 2 / 69","No","Yes"
"https://www.ebay.com.au/itm/186557919534","Stelive 8 Tier Dual Sided Pan Rack Pot Pan Organizer Adjustable Pot Organizer","pan rack","SLPR8TR111","186557919534","P1 - 2 / 66","No","Yes"
"https://www.ebay.com.au/itm/186557919534","Stelive 8 Tier Dual Sided Pan Rack Pot Pan Organizer Adjustable Pot Organizer","pot rack","SLPR8TR111","186557919534","P1 - 3 / 70","No","Yes"
"https://www.ebay.com.au/itm/186557922091","No","dish drainer drying rack","SLDR2LY110","186557922091","No","No","No"
"https://www.ebay.com.au/itm/186557922091","No","dish rack drainer tray","SLDR2LY110","186557922091","No","No","No"
"https://www.ebay.com.au/itm/186557922091","No","2 tier dish drainer","SLDR2LY110","186557922091","No","No","No"
"https://www.ebay.com.au/itm/186557922091","No","drying rack dishes","SLDR2LY110","186557922091","No","No","No"
"https://www.ebay.com.au/itm/186557922091","No","dish storage rack","SLDR2LY110","186557922091","No","No","No"
"https://www.ebay.com.au/itm/186557922091","No","2 tier dish drying rack","SLDR2LY110","186557922091","No","No","No"
"https://www.ebay.com.au/itm/186557922091","No","dish drainer with tray","SLDR2LY110","186557922091","No","No","No"
"https://www.ebay.com.au/itm/186441058466","No","body composition scale","MKSSBMI101","186441058466","No","No","No"
"https://www.ebay.com.au/itm/186441058466","Monika Smart Scale for Body Weight Fat Muscle Mass Bluetooth with Smartphone App","weight scale for body","MKSSBMI101","186441058466","No","P1 - 5 / 68","No"
"https://www.ebay.com.au/itm/186441058466","Monika Smart Scale for Body Weight Fat Muscle Mass Bluetooth with Smartphone App","body scale","MKSSBMI101","186441058466","No","P1 - 32 / 67","No"
"https://www.ebay.com.au/itm/186441058466","Monika Smart Scale for Body Weight Fat Muscle Mass Bluetooth with Smartphone App","smart scale","MKSSBMI101","186441058466","P1 - 3 / 70","No","Yes"
"https://www.ebay.com.au/itm/186441058466","Monika Smart Scale for Body Weight Fat Muscle Mass Bluetooth with Smartphone App","smart scale","MKSSBMI101","186441058466","P1 - 3 / 70","No","Yes"
"https://www.ebay.com.au/itm/186441058466","Monika Smart Scale for Body Weight Fat Muscle Mass Bluetooth with Smartphone App","bluetooth scale","MKSSBMI101","186441058466","P1 - 3 / 62","No","Yes"
"https://www.ebay.com.au/itm/186441058466","Monika Smart Scale for Body Weight Fat Muscle Mass Bluetooth with Smartphone App","fat scale","MKSSBMI101","186441058466","P1 - 2 / 70","No","Yes"
"https://www.ebay.com.au/itm/186441058466","Monika Smart Scale for Body Weight Fat Muscle Mass Bluetooth with Smartphone App","bathroom scale","MKSSBMI101","186441058466","P1 - 22 / 74","No","Yes"
"https://www.ebay.com.au/itm/186430533986","TOPEX 38Pcs Allen Key Set Hex Key Allen Wrench Folding Ball End Metric/SAE/Star","allen key set","TXAK38P058","186430533986","P1 - 4 / 82","No","Yes"
"https://www.ebay.com.au/itm/186430533986","TOPEX 38Pcs Allen Key Set Hex Key Allen Wrench Folding Ball End Metric/SAE/Star","hex key","TXAK38P058","186430533986","P1 - 4 / 71","No","Yes"
"https://www.ebay.com.au/itm/186430533986","TOPEX 38Pcs Allen Key Set Hex Key Allen Wrench Folding Ball End Metric/SAE/Star","allen wrench set","TXAK38P058","186430533986","P1 - 4 / 78","No","Yes"
"https://www.ebay.com.au/itm/186430533986","TOPEX 38Pcs Allen Key Set Hex Key Allen Wrench Folding Ball End Metric/SAE/Star","allen key","TXAK38P058","186430533986","P1 - 4 / 80","No","Yes"
"https://www.ebay.com.au/itm/186430533986","TOPEX 38Pcs Allen Key Set Hex Key Allen Wrench Folding Ball End Metric/SAE/Star","allen key set","TXAK38P058","186430533986","P1 - 4 / 82","No","Yes"
"https://www.ebay.com.au/itm/186430533986","TOPEX 38Pcs Allen Key Set Hex Key Allen Wrench Folding Ball End Metric/SAE/Star","hex key set","TXAK38P058","186430533986","P1 - 3 / 82","No","Yes"
"https://www.ebay.com.au/itm/186430511238","No","nut driver set","TXND16S255","186430511238","No","No","No"
